trajectory_id,x0,v0,t,x_clean,v_clean,x,v
34,1.863,-0.378,8.428428428428429,0.29808042443548094,-5.789738087002777,0.29767642676377254,-5.790930016311384
34,1.863,-0.378,8.438438438438439,0.23998726131294418,-5.816319432542278,0.2406822478591353,-5.814647967718445
34,1.863,-0.378,8.448448448448449,0.18165678539287905,-5.837149276802386,0.18261968959253547,-5.836978326070049
34,1.863,-0.378,8.458458458458459,0.12314667710545632,-5.852207022070607,0.12363942868747846,-5.852226934391322
34,1.863,-0.378,8.468468468468469,0.06451479451135655,-5.861477778408084,0.06381723807864007,-5.862616403504067
34,1.863,-0.378,8.478478478478479,0.00581911608849052,-5.864952378373603,0.007186998794081767,-5.865177793772302
34,1.863,-0.378,8.488488488488489,-0.052882316600355674,-5.86262738608887,-0.05262697426707231,-5.862702990002171
34,1.863,-0.378,8.498498498498499,-0.11153145630225736,-5.854505100636097,-0.11048092338357049,-5.855579153309152
34,1.863,-0.378,8.508508508508509,-0.1700703074745147,-5.8405935537845455,-0.17136040221139998,-5.840442603968839
34,1.863,-0.378,8.518518518518519,-0.22844098363388232,-5.820906502048258,-0.22727346833254222,-5.821765193107917
34,1.863,-0.378,8.528528528528529,-0.2865857645979546,-5.795463413082857,-0.28695807836185094,-5.795028737489627
34,1.863,-0.378,8.538538538538539,-0.34444715356210365,-5.764289446434833,-0.34488957749200094,-5.7652755448382536
34,1.863,-0.378,8.548548548548549,-0.40196793395552866,-5.727415428662387,-0.40156270148374396,-5.727258331860349
34,1.863,-0.378,8.558558558558559,-0.45909122602019464,-5.684877822852405,-0.46114177464050427,-5.6850715116505794
34,1.863,-0.378,8.568568568568569,-0.5157605430567118,-5.636718692563725,-0.5154106123733823,-5.636417310001725
34,1.863,-0.378,8.578578578578579,-0.5719198472815363,-5.582985660232338,-0.5721965733971939,-5.582820000227206
34,1.863,-0.378,8.588588588588589,-0.6275136052402586,-5.523731860079672,-0.6260995169051579,-5.5236370939298824
34,1.863,-0.378,8.598598598598599,-0.6824868427221822,-5.459015885570503,-0.6822155921837376,-5.4597555169357666
34,1.863,-0.378,8.608608608608609,-0.7367851991218919,-5.388901731472468,-0.7377784110782788,-5.388347709811651
34,1.863,-0.378,8.618618618618619,-0.7903549811940542,-5.313458730574467,-0.791156141851632,-5.313171371212507
34,1.863,-0.378,8.62862862862863,-0.8431432161482951,-5.2327614851265345,-0.8456026455345881,-5.232124333460407
34,1.863,-0.378,8.63863863863864,-0.8950977040316517,-5.146889793068964,-0.892668877913218,-5.146915128685455
